re_id;re_cu_id;re_date;re_amount;re_modeofpayment;re_checknumber;re_bank
1394;1343;1971-01-01 00:00;1535;BRKJ0JN4P9QRVUN;29289;JI18-3470-6239-7174
1395;2310;2005-03-25 02:34;41713;QNTANT64GJH2JQZ;83023;KZ61-2517-5369-4887
1396;2241;2005-12-29 07:23;20796;FS7TH843Z1RRPDT;53024;MF81-9610-9593-5760
1397;640;2003-05-26 20:44;24850;9OL5GQCIKG2G2KK;57959;PG18-9933-6497-7932
1398;2127;2008-02-02 21:26;40010;ATC2NURHIPBM1FF;32464;ZU58-6980-7689-7359
1399;2115;2007-12-24 23:58;24647;Q9SU5TFOGP816N1;73544;VQ21-5177-7964-5083
1400;139;2007-02-28 23:31;41125;GTHV1QKFW3NRFPG;94467;LH97-8906-2211-3671
1401;2201;2009-12-27 10:47;19995;1ZQSRQSGDNLXLQB;21205;CI96-4512-6633-2396
1402;1845;2010-07-09 00:46;38583;OV58XJ2ZPCX16O9;94529;SD56-3923-2239-0173
1403;2097;2003-04-09 17:22;25286;8306X8OQ00HD5MU;36984;XI65-8603-4431-4971
1404;1301;2009-08-31 06:16;7421;SS2KK87HWR2ESRA;2945;YX34-3712-2987-8165
1405;2271;2002-02-16 02:47;36333;DVPHQ4XF6F7X1OU;41973;CB87-7461-2794-2174
1406;1588;2010-11-18 23:03;36615;IR9DLO6ZWI955AX;9953;XC15-3058-6388-5605
1407;1540;2004-06-03 16:07;39565;QTZ9XDGNVND41AF;22676;OB02-3650-0329-6134
1408;1923;2009-10-11 07:23;24542;X0W1IW2POPL7UR9;14301;CJ63-6574-8630-0370
1409;1778;2009-04-17 18:34;40051;HY68OK54ALHYB2Y;31975;ZV59-8485-1846-4877
1410;2017;2008-12-30 14:10;47721;3185EWQTQAL8R9S;48516;WP17-9257-3005-0347
1411;1610;2002-12-28 06:09;17534;DGN336KDVRQWE4E;72151;VX77-3265-2212-3288
1412;1817;2002-02-05 14:21;28555;RZ3TI3IK7CIDYXC;58316;HT78-1434-0906-4995
1413;2243;2007-07-18 16:42;5857;SDLUFUIXHVAM6TF;13502;ZH17-3971-8951-9951
1414;136;2005-06-09 19:07;21937;WZGS5ZM9Y2VRN6E;63013;GB23-5593-3134-6048
1415;1287;2006-07-08 19:38;43224;EP41JK7WG6CMTVE;3331;RJ19-5349-3172-8387
1416;904;2003-09-14 13:55;7177;XWHZGKWTRBVCZR9;20619;UV57-6638-3256-1469
1417;2059;2002-09-29 09:17;6383;HC8HPE2CRKBYNZG;76234;LI90-2376-0285-5128
1418;483;2006-01-07 15:02;49642;NITQOEHUSBA7OUX;42576;EC09-5078-7034-6764
1419;1533;2004-06-04 08:16;48174;X15GMXOIT57W8X5;3545;NF20-1153-1522-8047
1420;1738;2004-10-03 07:36;4280;VTPHXIM2UEOE4VN;46994;AU21-0593-3468-7843
1421;1320;2008-02-09 15:19;27033;MM1MUZFQTBWJ7LL;61689;GO65-2077-7954-9911
1422;2357;2007-07-15 10:19;29218;5ICV5GSFE2L89AE;59302;OA70-3502-3472-6547
1423;271;2007-10-15 12:26;25892;HA9MWJXVDYNML2V;82976;EQ64-4589-2375-8449
1424;2244;2009-06-19 05:38;8938;TS8LISS6TL7RD7G;63613;RN45-1633-3033-1648
1425;125;2004-01-18 16:11;6605;WY2WCZZLLHI6T6U;87537;HG00-7671-8941-2833
1426;27;2010-02-19 08:57;32539;7CFG1TGOH3SAB5H;58136;MP93-1378-0542-3474
1427;259;2010-09-15 09:08;17106;H3PNZYXTTM01AMD;65291;PG50-2687-5086-1766
1428;864;2002-04-28 05:43;25561;RUK1S0I3IDF86O9;99086;ZH73-8194-8983-4248
1429;2114;2008-04-13 23:25;47107;ZCOPG7D8FLNESEE;37972;XB54-6817-8769-7674
1430;1701;2002-11-16 10:37;18658;Q4IHLGCHLM4LJON;25889;YJ61-3974-7502-1842
1431;1892;2009-11-11 11:29;13732;DL1XYN7KHBL7D4A;2295;TR01-3166-4396-9263
1432;1125;2004-03-31 21:48;11726;ZJI16STJZ64T2RO;54660;LG02-7767-1126-5069
1433;1372;2006-10-23 17:26;23764;YI17CGX2XXZAU54;87191;CV31-5525-9424-9976
1434;868;2005-12-12 03:47;46345;B1M05LYKSIYRJEI;70030;ZX22-9632-3034-7041
1435;319;2006-10-17 05:18;2064;MU9U33QIMG48TIO;47501;KE26-2950-2419-0935
1436;211;2003-11-27 12:35;12799;NULL;48509;XH53-9429-4257-0587
1437;1997;2004-12-22 08:52;24102;2NH05OMDJGFUI6J;49363;TH06-5371-6248-6293
1438;296;2003-02-09 20:49;10734;F9N0W9D8A3EPGQR;56689;JB82-1193-8210-4774
1439;1776;2009-02-09 03:16;36992;U4PWWHLY7WAMOW0;92331;MW89-8043-4132-2363
1440;2000;2009-11-15 17:27;16234;XMTJVNXS99Q1AXW;17225;UT70-8314-8382-9243
1441;44;2007-11-09 07:55;40059;P5ZEGMMXNPS0YRJ;94242;NB40-7813-1971-1870
1442;2296;2009-05-14 12:00;23422;2YRTX7D76WMNRJN;57824;GV57-0331-0126-3950
1443;1783;2004-05-03 15:57;13522;ZHWIXLZA0VV5UXU;1687;ZC74-0584-2222-9327
1444;1720;2004-11-14 18:07;6042;QBYC52WISR8K0Z5;35701;WG08-4978-9327-7339
1445;1106;2005-02-28 10:59;28337;2H0HV0GGZHT1B8D;70658;NR78-4646-2918-6576
1446;1900;2006-08-27 05:31;30650;25WFKA5WKEQ5DEA;71456;BO29-5510-8735-3049
1447;2273;2010-08-26 07:13;41530;QR3CWCMPVIDN9V7;91433;JG74-9207-2141-4899
1448;2007;2002-07-15 19:31;44202;EZIU2PJRC4WGAB3;66723;HO41-2034-6263-5576
1449;2290;2007-07-19 08:16;8311;7SAJ40CPI7K2XIN;33989;BG55-4181-0306-2346
1450;1339;2003-07-12 12:39;34535;76QEVFY17C0SF5F;8237;UI59-7493-3623-8587
1451;1277;2005-04-01 22:06;14412;FSFGKNEEMTCU4HT;59865;KH68-6222-9129-9516
1452;925;1971-01-01 00:00;25208;H793KOOST9CS0K9;74478;ZV76-3247-8230-9011
1453;66;2008-05-18 05:42;41837;S0N4364JSCS224W;99253;QD34-3389-0244-8273
1454;1344;2005-08-31 13:09;20367;I6A8VBZQ3MMBBLE;5762;WL09-9094-5336-3189
1455;2045;2005-03-23 16:21;14092;JZ24UPQA3QB8WMP;28255;NV79-5318-7276-3514
1456;2025;2010-01-19 08:11;40778;DLAT91HG0W0GKT8;65328;XL59-8841-3136-2993
1457;2402;2004-06-15 00:28;12690;YPI31SVTG0550RU;30154;WQ81-9505-5563-2087
1458;68;2004-09-24 12:19;16348;WWYPBKSIHL3XOAP;56439;QT40-0906-0507-7758
1459;900;2004-10-20 11:44;816;H5963MOLQHC8WCG;74572;LO86-2909-6229-3119
1460;1108;2007-08-14 14:05;3794;1JJNVJUDW0LFOX5;48634;BY49-5852-9011-5368
1461;1375;2002-12-27 17:49;19509;AVNVHNDA8DZU8KM;2950;AS32-8236-8836-3716
1462;1028;2002-03-06 13:54;14004;5UW4Q2EYAW9318W;26182;LQ72-7587-1402-0677
1463;990;2004-02-07 10:24;27435;C6X0OKSD68FIJ05;25081;GP01-5916-1850-6071
1464;330;2003-06-30 07:58;21393;DFAU10F8HOKKD99;8928;MY74-3030-9610-6021
1465;1765;2008-06-02 07:56;33989;G6I1MLGK2IYIMWF;39218;QC95-1046-5776-3741
1466;2183;2010-02-18 02:40;5808;RXPLX2QBRPJ007Z;79654;WR22-0799-0188-7892
1467;1472;2009-09-27 08:21;4790;ZE1CI3QRYPSJ2XM;99621;XI38-3633-9774-7300
1468;2441;2006-04-14 20:54;9513;9ATGJN2EG6AX2GK;88124;LT56-8969-9793-8396
1469;1728;2003-08-07 12:55;19873;NULL;15703;PP03-4294-1845-8255
1470;815;2009-08-23 13:48;30424;I1I8U2RN6XN8968;67472;TJ00-0999-4181-4283
1471;1659;2004-08-12 07:03;33076;3YRPDJCBCNWBTTP;1720;RL79-7000-0382-0313
1472;1015;2009-09-22 05:03;45649;4X10EDQ6I59L0T4;67179;AN76-4630-1909-2133
1473;1651;2010-08-19 12:27;12649;XGU4OUHYO7W65GU;8774;XW38-9849-0469-0283
1474;1252;2007-11-28 11:46;31939;844C58FP7K779RB;459;SB93-3271-0306-3865
1475;125;2005-07-19 14:48;14221;JMDCZKT9G2B7HK0;17608;WC15-0128-9518-4426
1476;1680;2007-11-24 23:41;0;BVDVPS4P04X4N9P;81641;QT90-2564-8589-7832
1477;529;2009-09-27 03:18;3611;WENJ2HENBUV2W87;46785;PI08-8193-9223-1487
1478;2356;2005-03-13 18:22;15696;J5WDDFSQINBUNOM;53669;NK19-8366-3404-9263
1479;1463;2004-11-30 18:19;19850;DDA3WHYTHPKVW1T;89347;TC83-6463-5409-8850
1480;1411;2006-04-21 18:38;30602;XAKHDBKGLW1F6K0;64240;IS68-8621-4273-2672
1481;2415;2008-05-23 10:39;25955;8OPIX3Q262WOVXU;66839;ZI70-5504-3643-2547
1482;2240;2010-06-26 01:44;41009;UKWD45T1TTIZGJN;45672;LE12-6461-7733-8713
1483;2248;2010-03-03 13:37;22904;PXM8BBTTJIAAEWL;11579;FS05-9101-4151-6779
1484;1580;2005-10-09 21:26;17249;2KKLNMI3UOO4LRM;75711;KH59-9247-4724-0696
1485;1217;2006-10-04 10:46;12572;FZYXAM5JQ2TLUJM;43448;PA35-2910-3974-5639
1486;499;2008-08-15 12:30;4245;8TWVZ192FJDNMP8;70541;PL04-7960-2782-2327
1487;1413;2003-06-27 05:47;38524;WNVFXODGF1VKTW8;82481;IR07-9340-7506-2155
1488;2458;2009-07-31 08:38;19890;1QVRUQNDQVIQ8HW;81742;MY12-2033-2527-0787
1489;516;2003-08-03 01:04;3397;U0P7O7ZJFFFX5O8;69466;EA52-6402-2287-8557
1490;2032;2006-11-22 19:35;32253;A2LWTGY5ZHO25M8;54599;ET59-8013-7439-5905
1491;2215;2004-05-04 04:50;11287;5VQT71MUQCCEBQ8;29780;IC92-0211-9202-0217
1492;2375;2010-03-04 00:16;108;M0G6V06E1J77IXD;27068;WW48-7535-2786-5728
1493;693;2002-03-04 21:08;7754;7HSAYFA9FR5H4JU;8333;YE82-6857-7142-5492
1494;125;2006-06-28 06:43;0;8MF56124OCROUFB;19188;WQ74-6355-9686-5510
1495;395;2008-02-14 09:26;9918;YJ6TYY37P6Q4VO9;30308;UW46-3993-5005-1810
1496;1914;2009-09-12 03:33;33198;PYYVH7M6FNLMNMF;39296;AE75-5698-2007-2772
1497;2382;2005-10-02 21:31;46726;GCJLD0AAJ8GZAY9;69152;NF46-1147-9176-6187
1498;1583;2007-11-16 04:02;26055;29YVHGBQW0EACHK;59165;BM30-7080-8149-3874
1499;486;2006-12-01 08:01;45987;RROI5O4ONNC9RMV;2157;MB28-1166-4047-1674
1500;1932;2005-09-26 15:26;42130;DLJDNJI00SOCLZX;43085;QS10-6522-3954-1176
1501;2185;2006-06-03 02:38;22053;ND8JAQUD497T31Z;81933;GI30-2822-0483-0794
1502;500;2002-05-15 08:36;22528;5YXRX7E88NID0S3;41216;IL10-2994-7033-8034
1503;1600;2009-01-19 18:17;25859;PBLDDB6MQ58DBOW;86763;BY35-0813-1398-2909
1504;656;2003-11-22 05:42;32017;TD7N263GY0AM8HD;76459;NULL
1505;2392;2004-12-07 01:13;24329;6K4SFLWTRB0SY0W;57125;HU23-9817-0824-7511
1506;583;2004-10-19 07:35;27887;RJKMKGLJ75FD1KD;18327;WB57-4560-4771-0221
1507;1166;2005-08-13 09:39;1459;SV7RK4J7GEVR5BI;42611;YQ14-3844-7847-6594
1508;551;2002-06-21 17:55;18763;3QUPWRRPYKKA6IS;59576;OT51-3673-0194-4281
1509;2186;2002-02-12 22:21;12558;XRZ3T4ZNZC56KTD;27010;FP68-4546-6638-5210
1510;2380;2008-04-28 16:40;9897;NHAAPNC13HTZJ91;42137;SA77-2523-3531-9318
1511;2431;2002-04-25 04:53;6146;MNTEBF4ZR7QKLL4;72600;HT34-5289-0545-9091
1512;1977;2010-04-03 06:06;10481;6ONO8HI9EYZBBZ3;96861;FI30-7069-1142-3387
1513;2117;2010-10-24 18:00;25081;B8JXZZL8DAJHXSG;25409;II29-5392-7004-0357
1514;1754;2009-06-30 17:05;42841;COTVLCO45K0CFTN;7000;GZ94-3167-4689-0112
1515;125;2010-03-23 03:25;35746;NULL;19747;RT40-8839-9103-3582
1516;1271;2003-07-03 16:05;24862;4Z9C17473FBXY0B;90404;JM34-4792-5552-5474
1517;2135;2003-01-03 00:16;12786;IHYN684YJFRFZ8S;85878;HV44-6066-0432-0513
1518;1218;2009-04-29 12:57;46605;NRDXJ3G5JLS60R5;26598;IR45-1780-7806-9038
1519;153;2007-09-25 21:12;46755;8FUYU0LVVATMGP8;54303;HP51-9348-1291-0835
1520;2393;2010-10-17 19:25;14863;MRA7ME1E0T3KFYX;47188;UO25-6015-5400-8421
1521;312;2008-08-24 20:53;17147;9M6KDUPN6H289UO;5836;KF66-4881-3240-2693
1522;2497;2002-02-27 23:43;45465;DXJ9GYIUDFX1W0G;62142;II57-0814-3033-6811
1523;125;2004-09-12 19:50;35918;D1CUIOHS2N15BT4;22907;GL22-0167-8908-0923
1524;585;2007-09-14 17:19;1393;497IEOBB4C6YWOQ;NULL;TR91-6957-1108-3430
1525;2477;2007-04-22 08:58;27260;15V8IUBPFQ6TWCI;22028;NQ50-4368-7247-2043
1526;2199;2005-06-10 06:47;0;AQWNTXIPP0P5HJW;18745;BA68-9464-3220-3071
1527;29;2009-07-21 07:55;8586;XV36XWO9XH2OHIE;70676;XX39-1313-6546-9225
1528;1847;2006-02-22 05:43;30315;TNN6R3C3N6JH458;19953;AK49-6689-2511-2948
1529;1508;2010-10-14 02:19;25321;USV19CLE2NPBVT7;30188;OC77-3648-6784-9934
1530;2077;2006-11-06 11:15;35731;LYCUVQNTIZIRC64;4986;FK49-5963-6743-6243
1531;771;2004-02-23 02:10;29452;95TOMDHH1843D08;8652;ME58-6529-3436-2858
1532;1363;2003-11-12 23:16;35213;YDW6TD0452I9TU1;31646;TN00-1737-1672-9009
1533;1101;2009-04-12 10:20;38166;IX2PZIJ8GUTNMJG;74669;KI32-6333-4276-5884
1534;1536;2010-03-06 02:53;7624;QOTZAYYV5PJKU8N;36948;ZF28-4637-9331-7724
1535;2348;2010-11-18 16:00;23567;78LGYIUFTNPYKDI;12964;YJ64-5532-4541-0451
1536;22;2008-01-10 02:03;47797;M0I512KKZ7KAZZD;79306;ZR58-5780-0308-5459
1537;329;2003-06-07 07:27;8073;7LGDYZK8UD6M8ZA;56711;ZL57-0163-3796-1560
1538;2391;2008-04-12 07:55;95;7XYUPI64O1GQYKG;99390;OG32-2450-2592-9044
1539;1958;2002-11-03 20:13;8991;AHRYX5NMGAANWXB;33514;FR75-1738-8241-1557
1540;2066;2003-12-17 03:10;48576;WS220JJPFBOWJT9;66083;BJ02-4224-6235-6620
1541;723;2005-01-03 02:51;39363;XCCR8BU29CDE7I8;86756;GC42-0585-6813-6317
1542;1711;2003-01-06 11:51;11112;PGU5HETQY2JMGR3;86891;DL29-6848-7082-6934
1543;2404;2009-06-18 10:17;35483;1ZQJKKRLY0SO54H;12574;KY94-2693-3216-1254
1544;2424;2006-04-05 08:24;25965;3X72Z3TIJMT6S7L;41252;JP97-0503-3675-3583
1545;746;2006-07-31 14:42;9992;8RC8RO64O97GL4K;66544;MN38-5047-9103-9781
1546;2072;2005-01-30 22:44;47252;KLIJJ0NX670YRLS;77282;XB05-1387-0480-6964
1547;2446;2010-05-10 06:16;21771;EAFES96EQ2DPWCX;44361;RP35-2337-1054-2234
1548;1300;2003-09-04 04:02;36206;1ZL7P1Y73F1JO8D;64220;OZ87-2538-7724-7069
1549;1715;2007-04-07 03:18;7268;GG1BO50BF4THNY1;38214;OZ94-5536-0606-4859
1550;2408;2006-08-14 17:21;22008;ALWR0L1DB7BD7MQ;73478;YZ42-0352-5700-9286
1551;871;2008-09-10 03:17;35056;PA9FAMQVYARK8HK;23282;BD71-8732-9150-4195
1552;1468;2007-06-05 08:33;20411;D793BL2UEO0GUN3;2003;UM48-6245-3898-7112
1553;1935;2002-02-21 06:50;121;EBRCOLJOU1SQTH4;57079;FZ56-0451-0726-2201
1554;1713;2007-02-13 12:35;29301;N6Z0CM637E1LLA1;73530;WS62-1069-3455-8266
1555;2362;2008-02-01 18:32;31124;6Y6XQ7GRNL8ASC1;75301;WJ20-1659-0232-9378
1556;2184;2006-04-06 02:55;24982;J6SNO3GR4N5AKX2;7524;WF72-1930-5593-3200
1557;474;2008-08-31 12:46;26588;0HJUA73GP7CRDWA;28281;EA32-2299-7491-4899
1558;471;2003-05-09 00:57;36611;D31FHDM3IET2267;13426;EX46-8351-8971-4049
1559;1816;2007-08-01 20:43;24466;IOABS6MC3CYGQOD;19369;JC71-2984-0691-8583
1560;1103;2010-06-28 18:26;4757;C9WGWN2MUGCVE1D;48260;KU94-9307-0988-6536
1561;2216;2006-03-30 23:40;15742;ZM8PMZ27GPB4F6C;9109;QS72-0454-5992-7673
1562;1145;2010-06-21 03:55;47573;1MPS9QTVMNGCURY;32225;WQ96-2710-7470-2158
1563;555;2002-09-07 15:36;26138;ZEG3GOKD6P06BY7;59281;LH50-5088-3870-8558
1564;1460;2006-04-08 11:06;33032;3IURBL99TD3ZJQC;14969;KJ84-2554-4743-4637
1565;125;2006-03-07 14:30;33107;R950P9DC2CLKQNJ;54708;IG36-0635-0109-6663
1566;252;2009-06-12 05:36;24684;FR8CW6QE57A3LKU;56757;HI80-7339-0911-4821
1567;2541;2002-12-22 19:45;17980;CBE2T7ZU4HPZZOJ;50389;FX45-4970-4309-5552
1568;2339;2002-08-21 15:06;2857;TFKRH0SLJRUHYAR;48321;AQ91-7427-1404-3503
1569;2003;2009-08-12 01:05;1514;H57F8HU8SE7EGQE;26654;PY56-1892-9612-4346
1570;376;2004-03-14 01:21;45044;O49602ZBITJ1CHV;74905;OG38-5210-9936-3585
1571;2397;2002-01-27 08:37;27673;Q7HTH3XBKBY2SD4;82467;HL27-1691-6806-2716
1572;407;2005-09-21 16:20;0;CETU0LHE6VWEYSW;NULL;UG97-5308-0927-1103
1573;1265;2008-06-26 16:44;24766;JEO88LZK6YLO4WI;39192;FY31-9817-8052-2905
1574;2448;2005-10-10 18:01;3795;OQPXN1S5Q3NL7IC;32552;VG69-9716-3953-5646
1575;1117;2007-10-15 16:33;48029;FNJEPWJRF9N2ZSA;73278;YE18-5881-7336-6250
1576;83;2007-08-20 09:01;7392;CSP83YNHLJH5XED;99118;AB50-8663-9780-4003
1577;2406;2003-09-11 13:25;3750;MT9GC4FS6YIEDQ5;25579;HM56-6993-5390-6886
1578;2289;2009-06-09 11:25;31665;SD8ES3OHZ1S5EET;97148;DT75-6221-7275-9372
1579;612;2003-02-15 02:37;19500;VZF6JTW8DW15F93;83352;UA44-9481-6617-8160
1580;2514;2004-03-22 10:14;25926;EJDJ5YVI5RHBB9E;1192;SF70-5264-4537-3056
1581;748;2006-01-31 00:30;4142;4IIEAYEYHZ1W2I2;20426;IA15-8312-2907-6474
1582;2311;2007-11-18 03:52;5488;YXRU1AUX4X0RCLX;82177;FR21-9340-3931-6466
1583;2212;2009-11-17 02:25;22381;I90XQPKF5E26XZG;65396;NG15-9266-1513-9478
1584;811;2006-03-02 08:57;23046;PQDDIKQUNLADXNM;93419;RF99-6399-8274-0550
1585;2091;2009-02-25 07:58;3313;2YDSI508DBPM7OZ;83781;TK13-8770-8980-2653
1586;1140;2007-09-19 17:36;674;GE2M8JKXI6A4E6H;13235;ST33-9189-8898-7647
1587;2211;2003-09-22 16:26;9041;S63YLO4KP4Z7V3M;17036;GW93-3079-6106-8088
1588;650;2004-02-28 21:44;35092;L5XJK0NJDG9BVWU;559;WC90-2259-5348-3955
1589;1988;2004-02-03 08:20;8865;T7U1K1KSAIW4JD2;90579;CZ16-1285-8037-9291
1590;1787;2006-08-15 13:04;26501;JBI99YXRJKK4ESP;71193;GY18-8940-3471-8410
1591;1180;2010-05-10 13:17;48585;9SDO8LDKL4824IZ;9056;RK63-0037-3280-0823
1592;1136;2002-01-30 06:29;21209;EURJDKYU93H0GFD;42048;LM55-6918-1755-4557
1593;2338;2002-09-12 11:12;21463;S2UQZD6YXYO4PUN;36680;BJ92-0385-7828-1844
1594;2364;2003-05-08 01:47;25630;KKQK05GPUIE53D3;92409;GW24-4753-6331-5265
1595;1811;2008-09-17 03:29;4234;QQ91O800NTMFVT4;4435;HG39-6136-2784-7766
1596;2236;2005-07-14 22:55;32834;FHFVOTHNM4WHY0V;71372;IH14-7755-8696-8597
1597;1836;2002-05-01 20:14;41791;UIDZKMBBKPW7J0T;55410;EQ36-6685-9999-2458
1598;1632;2005-03-12 23:11;34975;DZPLY7GX8MFJCJ1;64263;UD40-8981-8916-7721
1599;2217;2002-01-29 17:54;2450;X2LDF5UT53BYWA3;28030;SB87-6160-8234-8677
1600;1924;2008-02-18 09:05;42859;BW3YA9LM1GQX7SZ;89994;AI19-2156-7300-5281
1601;761;2004-02-10 02:58;35308;O99HFGK85WGUVI0;1777;GC97-1391-3377-6823
1602;2179;2009-09-19 15:09;29272;JT8GG2CNGZBZEWM;55493;CK18-3723-6972-2101
1603;2435;2005-01-22 02:56;18914;4BAN0L6VBUSETRQ;37174;PN30-3084-7716-7947
1604;587;2005-01-24 01:56;34692;GSEDKJKLWL1G5LT;83011;QV73-5547-2249-7780
1605;949;2006-07-19 08:44;12225;93QK7CXXMD5L9YU;23029;KX82-5741-3196-6648
1606;2461;2004-12-20 10:56;44335;8RJMH8TKRPQFKQQ;85021;LS44-7791-7929-9129
1607;221;2009-12-08 15:49;10290;1J4P15C3VGR7EYB;98751;YN91-2310-1191-3897
1608;590;2007-05-13 12:48;16616;QD7D27S1A5TILHD;82559;NB52-7765-8851-5314
1609;793;2010-04-30 20:02;2092;MFJQT4N2FFQ1GM6;90541;UB58-7453-1644-4875
1610;1733;2002-06-15 09:31;21909;ESO7JCNUQ3FVCTH;18904;NN32-0085-2770-9449
1611;2390;2004-07-26 13:29;27373;2VKZFK4MP4YMGRK;53611;DH61-6004-9725-2587
1612;2259;2010-03-24 01:20;43318;Z14TT6CARPZQPSQ;40618;SU89-4943-5332-6033
1613;2294;2002-03-24 22:20;7088;YDYL17CTN2HEE0E;72222;TB39-4879-2844-8242
1614;2050;2005-05-12 10:28;10684;IRWBPNKWJ97QKEW;17472;QB44-2564-4597-5919
1615;2462;2006-05-29 17:55;20323;ECO2SZMROA6RPYW;73391;SM35-7987-0710-9552
1616;2074;2009-05-12 19:48;49269;AZ7XVEWAT11S0M9;8449;DL82-7523-2995-1894
1617;1352;2002-08-05 01:30;43362;5JZ1CB6J54NFHS7;6170;UR37-7264-7860-5259
1618;1501;2007-07-08 06:39;24526;DGFK6Z1ZGD9RXUR;67297;NM88-4376-7637-4550
1619;209;2008-02-11 03:08;22825;1XL5YUDZSOSRRGT;88519;QX40-5466-4321-4962
1620;1835;2009-06-17 20:53;32358;UGEJ7O26I0LZ1FM;97184;WT02-2406-9095-3788
1621;1652;2007-09-21 13:10;24065;CMDJ72MJ2FRI698;45931;EZ22-6396-7371-4803
1622;2309;2009-10-23 22:00;39592;J9WGF8TCUFMY8EY;12251;OA53-6811-4967-7926
1623;2531;2009-07-18 06:46;9114;2HF539TSTVGSXKZ;63651;BZ16-4499-5969-6969
1624;226;2004-12-28 12:00;26356;RLFSJ5V4S0ORFOA;67541;WM34-4968-6940-3622
1625;1437;2004-11-03 12:04;2929;HEGOU3WAF4NKR1F;68964;FH89-7819-6525-8109
1626;678;2010-12-28 02:08;23835;FE6MZ5UWLBC2K1D;62233;GC80-9632-7062-4506
1627;125;2005-01-10 05:08;6210;KSAI3BDOP5CEIBC;2528;OV04-4255-2891-0997
1628;553;2007-02-20 14:57;49136;LDC1HNPBKJ2JQTP;73794;US84-3846-3462-8584
1629;1544;2008-01-23 14:32;49561;RH0ZQW640IXTTFE;14662;UT51-0245-8871-1971
1630;2191;2004-04-02 17:37;15195;YLG6PCNW3YYK8UY;29466;CX84-9023-3899-2282
1631;2343;2007-04-21 12:46;15601;FYN0ADZO770ZQVI;5709;ZB45-1665-2968-6740
1632;2372;2009-06-30 14:13;18776;4SL4DIOFU3VRYMW;32915;FF50-1497-8718-4937
1633;2272;2009-05-11 17:31;29215;K1DVREZLLSZIBN5;83907;PU08-1555-2478-9519
1634;246;2005-12-27 17:31;26642;GUGF9TIXA867H7Q;56335;RW42-9927-3764-5140
1635;1433;2002-02-11 07:16;40618;AUFOHNCQS0IKI53;59951;JD63-0344-8289-6671
1636;2384;2007-05-13 09:21;24871;XNB45GWQJGKJ8S3;3521;HU86-4843-9237-7919
1637;2540;2004-10-27 00:56;36575;1E7G8HQTHPN9BXF;76376;UI55-4385-9303-7726
1638;125;2006-10-25 00:28;37689;4Z9TWMFUYO512TH;69977;BB80-2197-1944-3139
1639;1627;2010-08-14 00:12;10821;W4J3YNYGXHMGTNF;71260;OW99-3292-3272-6512
1640;2487;2006-03-08 21:01;8978;1GE8J9HEZCHJBPR;96975;YU74-8146-7952-9138
1641;2264;2008-10-11 01:47;40385;7NC6EB5H1SWEZY1;97050;ZN87-1676-6350-2464
1642;1425;2007-05-12 03:37;42425;9KZLE9GNN44L5E5;26263;NP62-0163-4292-9786
1643;1098;2004-10-30 01:42;33000;QY85A96QBX7QC2F;47017;RA05-1476-3849-1451
1644;2292;2003-08-21 22:48;36957;B6AQP58Y7PJA6JC;17118;BF21-8727-8585-5729
1645;1755;2004-01-20 23:35;49128;MPO0QV0ZD9AH1PA;14353;ZU03-3472-5958-8323
1646;125;2002-02-17 11:57;5266;P39Y4EHKQ9YKQWJ;39148;LW53-3567-1814-1814
1647;2257;2010-11-07 08:08;14120;LL3NEE9G6ACGVRX;10885;NM25-7973-6059-4980
1648;2340;2008-05-02 00:43;10778;FYK2ADH873AHWF9;60722;DP41-3064-8393-3835
1649;1562;1971-01-01 00:00;5306;QIWGLM6BUTSU11P;97835;WI57-4969-4438-8384
1650;2468;2007-12-09 07:51;4965;CH5RCGH74VFB3SJ;77804;DX86-5011-4122-8488
1651;2057;2010-05-07 07:41;39472;0VPDUHVSR98GKM6;87263;YN39-4544-1874-6009
1652;2473;2004-12-10 21:25;17264;DC4FAH591PCQ7U8;89910;MV02-6199-5713-4700
1653;695;2005-10-24 13:35;12150;A2U6BB4VLDZ270M;73295;SR33-8023-9247-3748
1654;875;2008-01-30 20:03;20093;P8XRN3GIQFC555K;38205;ON61-0613-9371-6958
1655;2608;2003-08-13 21:01;18793;176IS0V179UWI22;69346;SP55-6710-1211-7197
1656;2001;2002-05-30 19:55;45717;2U0YXGD6LBFVZZP;1529;AA08-5467-0189-0684
1657;2018;2005-04-18 04:57;20157;S210U4OODVJD9J0;99633;BI71-9397-0765-5691
1658;2524;2002-03-05 08:22;42558;DB3A4MZKTZWHKZ1;38615;NG10-2965-3496-2715
1659;1614;2002-01-25 14:55;31762;JE4F015X6CL1X0X;47206;QB03-3249-2650-5027
1660;2329;2002-03-23 13:52;38391;BRHOWFB63H7V774;37160;HD63-8829-5081-1628
1661;2422;2006-07-22 06:35;38124;TBTUFLNB653S1XM;4381;FP07-6766-7739-3044
1662;1799;2010-12-10 05:47;11154;1U5SIDC43XCJUAP;15340;EA76-9244-8705-6522
1663;110;2004-10-19 00:51;17055;878M63MP45HQCI5;29506;OH72-2675-3205-3187
1664;2317;2010-04-19 22:15;36897;UETD1BVFYPRH93H;95319;FG90-3575-2367-9406
1665;1511;2008-01-29 02:24;6307;F4KTP0MY7GOCWLS;70498;SV45-9024-5530-8129
1666;639;2006-02-23 20:44;8597;S6OGGCYWCSNGB4G;62923;BB18-8247-0854-4523
